order_id,customer_id,order_date,amount,status
20684,2385,2025-01-09,211.12,cancelled
20685,9099,2025-08-14,320.76,completed
20686,7465,2025-01-03,323.05,completed
20687,8994,2026-01-28,47.84,completed
20688,6650,2025-06-22,91.69,pending
20689,1934,2026-01-02,116.95,completed
20690,1668,2025-09-30,61.97,completed
20691,3189,2025-01-03,122.85,pending
20692,3897,2025-06-04,209.53,completed
20693,7544,2025-10-22,41.86,completed
20694,8657,2026-02-06,29.54,completed
20695,7547,2025-11-23,135.79,completed
20696,7759,2025-04-01,83.72,pending
20697,7416,2025-04-22,52.72,completed
20698,5362,2025-10-09,145.13,cancelled
20699,5961,2025-07-04,100.67,completed
20700,6322,2025-05-08,,completed
20701,5172,2026-01-10,131.87,pending
20702,8149,2025-01-01,160.29,completed
20703,7004,2025-02-22,218.54,completed
20704,6508,2025-12-21,138.44,pending
20705,7024,2025-01-06,119.58,completed
20706,4083,2025-11-28,76.07,completed
20707,2522,2025-12-25,155.02,completed
20708,8882,2025-11-08,224.45,cancelled
20709,1376,2025-09-03,76.65,completed
20710,2698,2025-05-18,152.71,completed
20711,5702,2025-11-15,85.79,pending
20712,8660,2025-08-06,85.44,completed
20713,8415,2026-01-09,17.18,cancelled
20714,1924,2025-03-28,82.41,completed
20715,2302,2025-12-31,119.07,cancelled
20716,3881,2025-03-22,59.54,cancelled
20717,7640,2025-12-15,7.81,completed
20718,8808,2025-07-09,147.94,completed
20719,4910,2025-06-07,135.82,completed
20720,3025,2025-03-15,86.91,completed
20721,8757,2025-06-12,213.67,completed
20722,8809,2025-01-11,85.92,pending
20723,5067,2025-05-12,137.02,completed
20724,1519,2025-08-02,64.46,completed
20725,1819,2025-08-19,26.07,completed
20726,7974,2025-10-26,50.14,completed
20727,9225,2025-07-28,104.38,unknown
20728,4981,2026-02-09,91.01,pending
20729,2501,2025-08-11,42.9,completed
20730,4202,2025-12-06,96.98,completed
20731,9073,2025-08-06,174.54,unknown
20732,5516,2025-03-17,,completed
20733,9475,2025-05-09,118.24,pending
20734,5528,2025-12-19,69.35,completed
20735,6539,2025-05-10,136.33,completed
20736,7805,2025-07-02,110.39,completed
20737,4967,2025-04-10,203.78,completed
20738,7180,2025-11-01,111.23,pending
20739,4193,2025-06-02,69.87,cancelled
20740,1316,2025-08-16,,completed
20741,8904,2025-11-11,18.79,completed
20742,7372,2025-01-16,59.57,completed
20743,3298,2025-10-30,158.29,completed
20744,5260,2025-09-11,105.92,completed
20745,7811,2025-06-21,85.0,completed
20746,6611,2025-04-06,23.56,completed
20747,2542,2025-05-07,50.37,completed
20748,4650,2025-08-04,64.1,pending
20749,7413,2025-08-30,76.19,pending
20750,6887,2025-09-10,141.76,completed
20751,9335,2025-10-05,115.96,completed
20752,1803,2025-06-20,117.03,completed
20753,8227,2025-11-23,44.88,completed
20754,3038,2025-11-30,60.89,pending
20755,3790,2025-09-01,114.8,completed
20756,4979,2025-10-26,29.27,completed
20757,5393,2025-07-14,12.73,completed
20758,1109,2025-07-08,74.51,pending
20759,7923,2025-01-10,228.38,completed
20760,4622,2025-04-24,109.53,completed
20761,3366,2025-09-09,186.29,completed
20762,6523,2025-11-13,181.81,unknown
20763,2951,2025-06-27,34.39,pending
20764,6939,2025-06-04,149.8,pending
20765,7391,2025-10-21,49.83,completed
20766,2886,2025-12-24,73.52,completed
20767,6675,2025-06-07,51.44,completed
20768,7737,2025-12-24,145.51,completed
20769,3287,2025-12-30,98.63,pending
20770,5071,2025-02-25,76.0,completed
20771,9434,2025-02-08,65.31,completed
20772,7507,2025-06-23,118.77,completed
20773,8798,2025-07-12,69.06,completed
20774,1116,2025-08-25,99.57,completed
20775,4075,2025-06-03,122.8,completed
20776,5469,2026-01-26,33.41,completed
20777,2009,2025-05-01,180.64,pending
20778,3693,2025-09-12,190.22,completed
20779,8626,2025-06-09,134.84,unknown
20780,5078,2025-05-28,47.94,cancelled
20781,8741,2025-09-18,52.67,completed
20782,5955,2025-09-04,108.85,completed
20783,9254,2025-07-31,207.4,completed
20784,2859,2026-01-26,77.22,completed
20785,8194,2025-04-30,44.5,completed
20786,4549,2025-11-25,108.27,pending
20787,6278,2025-09-16,23.9,completed
20788,7210,2025-04-13,144.05,completed
20789,2410,2025-11-17,104.9,completed
20790,5201,2025-06-29,39.77,completed
20791,4604,2025-12-15,207.6,completed
20792,8575,2025-11-16,106.28,completed
20793,4227,2025-06-19,44.76,completed
20794,4340,2026-01-31,107.42,completed
20795,6907,2025-03-30,184.02,completed
20796,2885,2025-01-09,66.95,pending
20797,3271,2025-04-07,67.76,completed
20798,7523,2025-01-26,68.02,completed
20799,5736,2025-01-17,29.8,pending
20800,4900,2025-10-08,261.22,completed
20801,1353,2025-03-08,9.75,pending
20802,7011,2025-02-17,103.68,completed
20803,2386,2025-10-30,59.47,completed
20804,4260,2025-07-04,63.31,completed
20805,1365,2025-05-12,76.1,completed
20806,2935,2025-12-05,210.49,pending
20807,4702,2025-03-02,109.24,completed
20808,6494,2025-03-21,47.42,completed
20809,3377,2026-01-16,74.98,completed
20810,6807,2025-07-14,43.75,completed
20811,1052,2025-12-11,44.35,pending
20812,1928,2025-05-26,23.01,completed
20813,9013,2025-05-07,160.4,completed
20814,6982,2025-03-05,149.67,completed
20815,7286,2025-05-09,118.19,completed
20816,3846,2025-11-10,127.89,completed
20817,7636,2025-09-24,52.11,cancelled
20818,4569,2025-10-30,108.67,pending
20819,9382,2025-11-17,126.64,cancelled
20820,6979,2025-08-10,73.37,cancelled
20821,5439,2025-05-08,135.04,completed
20822,2485,2025-07-13,88.0,completed
20823,8920,2025-04-20,41.73,completed
20824,3636,2025-04-09,115.37,completed
20825,3194,2026-01-03,121.69,completed
20826,4871,2025-08-21,126.71,cancelled
20827,3956,2025-03-04,78.32,pending
20828,4963,2025-01-15,91.75,completed
20829,5172,2025-12-27,43.21,completed
20830,1058,2025-02-27,179.22,completed
20831,2008,2025-04-17,74.28,completed
20832,9006,2025-05-14,77.86,cancelled
20833,9498,2025-05-07,69.98,completed
20834,3452,2025-01-01,89.01,cancelled
20835,6894,2025-08-08,,completed
20836,3372,2025-10-15,124.27,completed
20837,6154,2025-07-04,219.07,completed
20838,3842,2025-09-18,75.54,cancelled
20839,3903,2025-02-07,99.96,pending
20840,5875,2025-11-12,66.5,completed
20841,6204,2025-06-10,62.71,completed
20842,7681,2025-12-13,25.28,completed
20843,2424,2026-02-08,156.19,completed
20844,1434,2025-05-22,79.74,completed
20845,4356,2025-01-23,86.83,completed
20846,5588,2025-02-12,238.52,pending
20847,8639,2025-11-06,118.12,completed
20848,8545,2025-08-15,66.39,completed
20849,2608,2025-04-13,85.66,completed
20850,6854,2025-12-24,34.03,completed
20851,7383,2025-11-29,179.92,pending
20852,7362,2025-01-15,124.84,completed
20853,3158,2025-11-05,76.74,completed
20854,4468,2025-10-28,14.67,unknown
20855,6285,2026-01-27,99.84,completed
20856,1954,2025-02-12,50.99,completed
20857,6289,2025-03-06,41.92,pending
20858,3576,2025-09-24,12.66,cancelled
20859,7971,2025-07-17,51.04,completed
20860,6475,2025-06-27,43.41,completed
20861,9315,2025-04-14,37.55,completed
20862,5619,2025-05-21,10.5,completed
20863,8220,2025-08-19,286.58,completed
20864,3565,2025-12-25,57.55,completed
20865,9037,2025-06-20,125.14,pending
20866,2801,2025-11-24,63.85,completed
20867,1905,2026-01-18,233.42,completed
20868,7445,2025-02-04,136.69,completed
20869,5533,2025-04-19,216.17,completed
20870,2446,2025-02-11,,completed
20871,5497,2025-12-03,55.17,completed
20872,4246,2025-10-31,22.97,completed
20873,8729,2025-06-07,83.91,completed
20874,8624,2025-08-28,161.52,completed
20875,1715,2026-01-18,162.42,completed
20876,5659,2025-11-21,102.6,cancelled
20877,2843,2025-06-03,66.39,pending
20878,7397,2025-12-03,73.71,completed
20879,4210,2025-01-02,94.63,pending
20880,1551,2025-12-17,124.39,completed
20881,2417,2025-04-01,32.09,cancelled
20882,7775,2025-01-19,78.57,completed
20883,5503,2025-11-18,87.23,completed
20884,9025,2025-12-26,79.08,cancelled
20885,6216,2025-05-25,108.45,pending
20886,1139,2025-07-27,97.9,completed
20887,6145,2025-11-07,53.15,completed
20888,6268,2025-09-08,35.89,completed
20889,2228,2025-11-07,60.89,completed
20890,6598,2025-11-30,329.99,pending
20891,6561,2025-12-10,79.38,completed
20892,8258,2026-01-13,146.46,cancelled
20893,2308,2025-11-13,112.24,completed
20894,9491,2025-06-12,191.76,completed
20895,2821,2026-01-21,89.54,completed
20896,7000,2025-07-15,74.53,completed
20897,1474,2025-12-30,206.75,cancelled
20898,8571,2026-01-27,,completed
20899,2474,2025-06-06,145.99,completed
20900,1873,2025-12-04,114.94,completed
20901,4686,2025-03-24,180.38,completed
20902,2791,2025-05-17,75.96,completed
20903,1606,2025-08-19,47.23,completed
20904,7317,2025-07-21,86.43,pending
20905,2120,2025-04-01,127.28,completed
20906,1006,2025-06-15,38.73,completed
20907,2133,2025-07-17,67.13,pending
20908,1515,2025-12-11,66.37,completed
20909,4508,2025-05-27,155.13,pending
20910,8544,2026-01-02,122.33,completed
20911,5050,2025-07-11,190.44,cancelled
20912,4402,2025-07-09,163.6,pending
20913,1756,2026-01-04,233.22,completed
20914,8851,2025-06-28,19.91,completed
20915,2451,2025-01-11,163.25,pending
20916,7582,2025-08-20,26.7,completed
20917,5834,2025-05-10,170.38,pending
20918,9446,2025-09-16,143.26,completed
20919,4773,2025-05-27,32.55,completed
20920,9250,2025-06-25,222.26,completed
20921,1810,2025-01-05,281.35,pending
20922,9259,2025-10-16,55.88,completed
20923,7211,2025-06-20,157.78,cancelled
20924,5594,2025-06-19,,completed
20925,3467,2025-10-10,378.77,completed
20926,8142,2025-08-22,77.62,pending
20927,7778,2025-11-09,41.66,completed
20928,2998,2025-12-20,262.21,completed
20929,4799,2025-05-29,29.41,completed
20930,1643,2025-11-25,127.7,pending
20931,2861,2025-01-11,,completed
20932,4300,2026-01-24,85.12,completed
20933,3203,2025-05-25,223.57,completed
20934,4923,2025-11-15,107.83,completed
20935,3425,2025-07-15,115.55,completed
20936,1534,2025-10-27,210.56,completed
20937,4580,2025-04-23,49.44,completed
20938,8420,2025-05-13,99.34,completed
20939,5983,2025-06-08,16.54,pending
20940,7556,2025-10-28,35.62,completed
20941,1451,2025-07-09,73.06,completed
20942,4203,2025-06-11,41.95,completed
20943,1009,2025-07-07,43.66,pending
20944,5241,2025-12-04,22.08,completed
20945,6006,2025-08-20,139.01,completed
20946,3922,2026-02-08,154.36,cancelled
20947,3240,2025-05-23,86.92,completed
20948,8048,2025-05-23,15.29,pending
20949,9200,2025-02-05,128.72,completed
20950,6130,2026-01-15,129.49,completed
20951,2596,2025-01-26,112.06,completed
20952,6438,2025-04-26,49.47,completed
20953,3633,2025-10-17,135.68,pending
20954,8503,2025-07-18,76.71,completed
20955,3051,2025-03-31,44.17,completed
20956,2045,2025-08-08,44.98,pending
20957,3093,2025-03-06,53.41,completed
20958,9415,2025-07-01,141.76,completed
20959,5270,2025-01-12,23.55,completed
20960,4007,2025-05-17,141.57,completed
20961,8160,2026-01-02,54.58,completed
20962,9329,2026-02-10,169.66,completed
20963,9336,2025-06-09,299.46,completed
20964,7225,2026-01-23,253.82,completed
20965,8005,2025-09-14,159.31,completed
20966,4414,2025-02-16,99.03,completed
20967,9175,2025-06-22,115.85,pending
20968,5608,2025-11-11,121.92,completed
20969,6124,2025-03-25,88.01,pending
20970,3765,2025-07-13,7.08,completed
20971,1009,2025-03-04,17.88,completed
20972,7090,2025-01-14,51.81,completed
20973,5244,2025-03-14,48.05,completed
20974,3568,2025-05-13,82.52,completed
20975,8630,2025-02-22,284.09,completed
20976,2715,2025-08-19,94.62,completed
20977,4620,2025-12-03,25.67,cancelled
20978,2353,2025-04-02,48.48,completed
20979,7540,2025-05-31,107.05,pending
20980,2980,2026-01-06,116.81,pending
20981,4489,2025-01-03,310.23,pending
20982,4378,2025-06-12,92.05,completed
20983,7625,2025-03-19,80.84,completed
20984,4799,2025-04-17,82.49,completed
20985,1594,2025-09-25,138.32,completed
20986,4000,2025-08-22,160.82,completed
20987,2170,2025-01-04,16.85,completed
20988,3701,2025-12-09,107.28,pending
20989,3799,2025-01-21,129.32,completed
20990,6620,2026-02-03,93.73,cancelled
20991,7852,2025-02-17,52.19,completed
20992,3626,2025-01-27,46.76,pending
20993,7731,2025-11-06,177.94,pending
20994,7739,2025-08-31,80.98,pending
20995,8676,2025-06-23,166.77,completed
20996,7841,2025-03-02,74.91,pending
20997,7246,2025-12-11,51.17,pending
20998,1855,2025-08-28,202.33,cancelled
20999,1106,2025-12-06,163.22,completed
21000,1118,2025-11-19,98.28,pending
21001,8528,2025-04-04,89.95,completed
21002,4598,2025-03-02,77.11,completed
21003,9246,2025-11-08,103.84,completed
21004,4666,2025-07-06,232.72,completed
21005,3465,2025-08-06,66.39,completed
21006,3188,2025-11-10,54.08,pending
21007,6501,2025-07-11,231.34,completed
21008,9177,2025-11-16,165.68,pending
21009,8616,2025-07-26,34.25,completed
21010,2374,2025-05-31,127.67,completed
21011,7609,2025-02-06,186.29,completed
21012,7925,2025-03-29,13.31,completed
21013,8931,2025-03-22,91.42,completed
21014,7770,2025-03-17,124.9,completed
21015,6416,2026-02-10,94.31,unknown
21016,2921,2026-01-16,165.18,completed
21017,5873,2025-05-11,16.6,pending
21018,6159,2025-12-28,156.18,cancelled
21019,5308,2025-10-13,149.39,completed
21020,8993,2025-05-06,31.87,completed
21021,2315,2025-07-06,141.05,completed
21022,1610,2025-11-22,137.91,completed
21023,1604,2025-10-04,130.85,completed
21024,4537,2025-09-01,151.43,unknown
21025,5429,2025-06-25,67.75,completed
21026,6570,2025-12-23,32.55,pending
21027,6805,2025-12-23,247.01,completed
21028,9224,2025-09-21,190.52,pending
21029,6870,2025-01-11,116.43,completed
21030,2068,2025-01-12,72.25,completed
21031,3517,2025-04-24,54.93,pending
21032,1931,2025-01-02,309.93,cancelled
21033,4680,2025-03-31,,completed
21034,2063,2025-03-25,56.17,completed
21035,5410,2026-01-30,53.31,cancelled
21036,9162,2025-07-04,96.79,completed
21037,7902,2025-03-23,238.83,pending
21038,7948,2025-07-21,35.82,pending
21039,2047,2025-01-30,147.01,pending
21040,7637,2025-06-07,94.82,completed
21041,2680,2026-01-15,181.03,completed
21042,5954,2025-04-29,154.88,completed
21043,5837,2025-10-07,231.91,completed
21044,8381,2025-11-15,120.46,completed
21045,6268,2025-04-16,65.66,completed
21046,6922,2025-06-09,130.06,completed
21047,3820,2025-07-10,53.14,completed
21048,7821,2025-04-21,41.96,completed
21049,8074,2025-12-29,19.69,cancelled
21050,1372,2025-10-22,105.36,completed
21051,6876,2025-08-21,60.22,pending
21052,6776,2026-02-08,101.68,cancelled
21053,1156,2025-11-26,64.88,cancelled
21054,2707,2025-04-04,42.02,pending
21055,6201,2025-03-27,83.66,completed
21056,7514,2025-08-03,106.32,completed
21057,2944,2025-08-12,135.45,cancelled
21058,2371,2025-07-16,131.36,completed
21059,4186,2025-03-27,76.89,pending
21060,5379,2025-05-06,109.03,completed
21061,4562,2026-01-17,78.05,completed
21062,6587,2025-09-13,67.44,cancelled
21063,8678,2025-12-23,126.86,completed
21064,9177,2025-06-14,363.71,completed
21065,6627,2025-11-09,85.32,completed
21066,8475,2025-01-22,126.43,completed
21067,7042,2025-06-19,29.09,pending
21068,4190,2025-08-06,65.95,completed
21069,3075,2025-10-11,192.32,completed
21070,5150,2025-11-28,107.94,completed
21071,1347,2025-02-25,26.53,completed
21072,1839,2025-02-22,152.82,completed
21073,4851,2026-01-12,55.98,cancelled
21074,6100,2025-11-23,149.77,completed
21075,4266,2025-02-28,186.73,pending
21076,7974,2025-09-14,104.99,pending
21077,2403,2025-07-05,178.18,completed
21078,6943,2026-02-05,151.41,cancelled
21079,3756,2025-10-09,77.96,completed
21080,3264,2025-06-05,41.0,completed
21081,5321,2025-09-30,99.33,completed
21082,6694,2025-11-12,96.56,completed
21083,2131,2025-12-06,174.02,completed
21084,6856,2025-08-05,74.84,completed
21085,1461,2025-02-12,81.46,completed
21086,4224,2025-07-04,211.07,pending
21087,4515,2025-05-14,30.76,completed
21088,5618,2025-12-03,51.77,completed
21089,3234,2025-04-10,137.15,completed
21090,7023,2025-12-18,44.63,cancelled
21091,6466,2025-10-19,62.97,completed
21092,2603,2025-04-15,268.37,pending
21093,8147,2025-06-29,16.7,completed
21094,2502,2025-01-20,14.89,completed
21095,2330,2026-01-10,135.87,completed
21096,4619,2025-07-26,128.17,completed
21097,4013,2026-01-05,178.17,completed
21098,5867,2025-10-22,30.6,completed
21099,5965,2025-03-26,76.01,completed
21100,5116,2025-03-18,228.17,completed
21101,2902,2025-04-13,57.34,completed
21102,2124,2025-04-18,,completed
21103,4420,2025-05-30,104.64,cancelled
21104,2052,2025-07-10,166.16,cancelled
21105,6254,2025-02-27,91.28,completed
21106,8921,2025-10-25,168.64,completed
21107,3767,2026-01-03,351.37,pending
21108,4886,2026-01-22,,completed
21109,3253,2025-12-27,31.45,completed
21110,7153,2025-09-28,32.77,completed
21111,1625,2026-01-14,248.44,completed
21112,4922,2025-05-12,265.1,completed
21113,2503,2026-02-05,16.63,completed
21114,1816,2025-07-06,121.87,completed
21115,6934,2025-04-02,243.97,completed
21116,1155,2026-01-17,87.37,completed
21117,6488,2025-02-05,124.44,completed
21118,4924,2025-03-27,40.78,unknown
21119,5848,2025-12-05,81.54,cancelled
21120,6408,2025-06-12,41.48,completed
21121,6517,2025-12-31,60.41,cancelled
21122,6645,2025-09-16,98.71,cancelled
21123,3771,2025-10-20,273.67,pending
21124,7999,2025-12-26,52.22,cancelled
21125,2054,2025-05-13,20.95,completed
21126,8501,2026-02-07,92.96,completed
21127,7260,2025-11-09,44.57,completed
21128,5130,2025-10-27,142.62,completed
21129,5379,2025-10-15,122.03,completed
21130,1866,2025-02-20,169.07,completed
21131,1861,2025-06-22,117.18,cancelled
21132,4730,2025-11-03,38.42,cancelled
21133,4602,2025-09-11,61.9,pending
21134,4737,2025-05-29,87.93,pending
21135,8713,2025-07-06,152.63,pending
21136,1173,2025-06-11,356.39,completed
21137,4525,2025-10-18,31.73,completed
21138,3966,2026-02-06,137.64,completed
21139,5886,2025-06-21,31.81,completed
21140,7057,2025-03-15,229.62,completed
21141,3476,2025-06-11,41.94,completed
21142,6340,2025-04-22,210.3,cancelled
21143,4835,2025-10-02,82.7,completed
21144,3888,2026-01-02,51.36,completed
21145,2739,2025-09-18,53.84,completed
21146,2356,2025-07-02,148.64,unknown
21147,5161,2025-10-05,21.57,completed
21148,4727,2025-11-19,293.09,completed
21149,5939,2025-08-24,69.64,completed
21150,8780,2025-10-17,122.76,completed
21151,4362,2025-06-22,24.58,pending
21152,3866,2025-04-05,21.68,unknown
21153,7503,2025-01-14,79.22,completed
21154,3361,2025-10-11,77.38,completed
21155,5986,2025-11-19,174.48,completed
21156,5199,2026-02-03,154.31,pending
21157,6262,2025-10-16,75.09,completed
21158,4456,2025-04-30,78.99,cancelled
21159,4552,2025-02-21,111.4,completed
21160,4474,2025-10-18,96.59,completed
21161,4504,2025-09-10,144.25,pending
21162,1762,2026-02-04,38.07,completed
21163,4887,2025-11-28,60.19,pending
21164,9330,2025-08-08,59.06,completed
21165,6783,2025-08-31,76.92,completed
21166,6771,2025-10-03,153.29,cancelled
21167,6970,2025-11-19,76.22,completed
21168,4722,2025-07-18,102.64,cancelled
21169,8074,2025-07-20,118.52,pending
21170,7251,2025-02-17,22.93,completed
21171,3559,2025-01-28,69.83,completed
21172,7910,2025-10-13,205.58,completed
21173,7755,2025-03-09,67.2,completed
21174,3611,2025-05-05,106.34,unknown
21175,6621,2025-01-08,56.63,unknown
21176,4316,2025-01-21,75.57,completed
21177,4180,2026-01-17,31.72,pending
21178,6928,2025-01-20,41.62,completed
21179,3927,2025-01-22,60.93,completed
21180,2097,2025-09-04,112.08,pending
21181,2221,2025-08-13,37.9,completed
21182,3207,2025-12-11,24.74,completed
21183,2644,2025-03-20,54.45,completed
21184,3118,2025-09-20,20.25,completed
21185,4288,2025-12-12,56.77,unknown
21186,6051,2025-06-21,173.68,completed
21187,3705,2025-05-29,144.85,completed
21188,8130,2025-09-30,89.79,completed
21189,6056,2025-06-17,72.69,completed
21190,5610,2025-11-17,39.53,cancelled
21191,3810,2025-08-08,78.54,completed
21192,8848,2025-10-09,120.25,pending
21193,7007,2025-07-03,290.96,pending
21194,6306,2025-06-11,88.17,completed
21195,3191,2025-01-02,107.81,completed
21196,8250,2025-11-30,73.08,completed
21197,8322,2025-02-21,21.49,completed
21198,5694,2026-01-04,69.51,completed
21199,2660,2025-12-16,60.61,completed
21200,3755,2025-08-27,35.18,completed
21201,2540,2025-02-13,169.41,completed
21202,6109,2025-01-31,167.76,completed
21203,2449,2025-12-30,42.03,cancelled
21204,4481,2025-02-27,25.55,completed
21205,1612,2025-08-07,32.17,completed
21206,6394,2025-05-04,26.59,completed
21207,2636,2025-09-15,221.36,completed
21208,3202,2025-12-03,121.7,cancelled
21209,5045,2025-11-18,25.72,completed
21210,6875,2026-02-07,47.5,completed
21211,5864,2025-08-05,27.21,completed
21212,1668,2025-12-28,408.94,completed
21213,7636,2025-12-19,205.03,completed
21214,5626,2025-08-10,99.27,pending
21215,2187,2025-01-17,230.6,completed
21216,6278,2025-07-29,161.23,completed
21217,9336,2025-08-14,32.61,completed
21218,4066,2025-10-06,90.89,completed
21219,1634,2025-03-14,20.56,completed
21220,1957,2025-01-03,43.53,pending
21221,1485,2025-11-13,187.95,completed
21222,2065,2025-10-27,152.13,completed
21223,9447,2025-01-04,79.38,unknown
21224,9349,2025-09-30,101.9,completed
21225,1764,2025-12-29,,completed
21226,1314,2025-03-03,144.93,completed
21227,8584,2025-05-25,188.86,completed
21228,4740,2025-05-12,65.79,completed
21229,8694,2025-03-03,121.56,pending
21230,5516,2025-09-16,77.57,completed
21231,6374,2025-03-04,75.81,cancelled
21232,2021,2026-02-10,45.27,pending
21233,3374,2025-08-25,62.0,completed
21234,5596,2025-09-04,140.86,completed
21235,1641,2025-09-20,193.0,completed
21236,6415,2025-02-22,159.08,cancelled
21237,2737,2025-12-21,117.3,completed
21238,4593,2025-05-06,29.98,completed
21239,2536,2025-09-21,65.8,completed
21240,9095,2025-06-02,82.54,completed
21241,9259,2026-02-06,83.67,completed
21242,5699,2025-02-19,120.77,completed
21243,2877,2025-08-12,229.77,completed
21244,7746,2025-02-11,,pending
21245,1076,2025-08-27,105.31,cancelled
21246,1302,2026-01-25,136.55,completed
21247,4635,2025-05-22,67.67,cancelled
21248,2672,2025-07-18,126.98,cancelled
21249,3488,2025-01-23,39.4,completed
21250,8002,2025-04-06,61.09,pending
21251,6043,2025-03-28,123.91,completed
21252,4419,2026-02-10,121.04,completed
21253,8598,2025-03-14,18.43,pending
21254,1338,2025-07-22,90.14,completed
21255,4882,2025-12-13,138.78,completed
21256,2881,2025-05-24,96.92,completed
21257,3604,2026-01-16,94.52,completed
21258,7355,2025-07-24,84.75,cancelled
21259,6877,2025-06-06,41.97,pending
21260,7608,2025-04-26,17.63,completed
21261,6494,2025-09-07,66.52,pending
21262,3194,2025-07-22,73.53,completed
21263,6623,2025-08-29,129.11,completed
21264,3914,2025-10-03,208.7,completed
21265,8495,2025-03-23,228.68,completed
21266,4453,2026-01-18,71.52,pending
21267,2200,2025-02-28,137.85,pending
21268,4502,2025-11-18,55.03,pending
21269,7955,2025-01-23,,completed
21270,8467,2025-02-15,187.73,completed
21271,6920,2025-01-06,44.92,pending
21272,4198,2025-06-05,72.42,completed
21273,2843,2025-05-04,191.78,completed
21274,8102,2025-07-20,96.68,pending
21275,3924,2025-03-26,145.97,completed
21276,3260,2025-01-28,11.52,pending
21277,8915,2025-03-22,52.64,completed
21278,9254,2025-02-19,75.12,completed
21279,3187,2025-12-23,44.17,cancelled
21280,9355,2025-10-03,41.23,completed
21281,1894,2025-05-26,167.37,completed
21282,5109,2025-09-23,221.96,completed
21283,6240,2025-09-01,61.81,unknown
21284,1022,2025-03-12,27.26,pending
21285,5581,2025-03-16,167.05,completed
21286,5569,2025-05-01,180.19,completed
21287,1795,2025-11-29,120.52,completed
21288,3156,2025-10-08,205.08,pending
21289,6603,2025-08-01,228.27,cancelled
21290,2343,2025-05-10,142.31,pending
21291,9375,2025-07-31,21.03,pending
21292,6233,2025-11-30,173.96,pending
21293,7500,2025-12-05,6.8,pending
21294,4194,2025-11-16,229.05,pending
21295,1810,2025-02-20,104.15,cancelled
21296,7894,2025-11-15,97.02,cancelled
21297,1369,2025-04-13,48.89,completed
21298,8319,2025-06-30,88.06,completed
21299,1315,2025-11-19,100.67,cancelled
21300,5798,2025-06-14,234.53,completed
21301,6077,2026-01-28,53.87,cancelled
21302,1620,2025-05-23,137.17,completed
21303,7629,2025-08-19,,completed
21304,2425,2025-07-04,57.87,pending
21305,4966,2026-01-02,91.09,completed
21306,9075,2026-01-26,257.11,completed
21307,1990,2025-04-04,191.51,completed
21308,1352,2025-01-09,89.33,completed
21309,2123,2025-07-07,148.25,pending
21310,2689,2025-09-02,102.16,pending
21311,6219,2025-07-28,145.18,completed
21312,6770,2025-06-06,221.69,completed
21313,1288,2025-11-01,34.64,completed
21314,1562,2026-02-05,173.62,completed
21315,2822,2025-08-28,67.56,completed
21316,7404,2025-05-29,33.18,completed
21317,6095,2025-01-05,53.58,completed
21318,4348,2025-07-20,103.5,pending
21319,2418,2025-06-23,324.47,completed
21320,6474,2025-11-08,217.77,cancelled
21321,9321,2025-04-17,137.38,pending
21322,3376,2025-02-22,97.5,cancelled
21323,7565,2025-06-04,262.91,completed
21324,3556,2025-08-11,28.57,completed
21325,5484,2025-03-21,99.04,completed
21326,8829,2025-01-23,222.61,completed
21327,2575,2025-05-27,85.28,completed
21328,3648,2025-07-07,63.52,completed
21329,6843,2025-03-12,120.48,completed
21330,6291,2025-02-02,154.85,completed
21331,1947,2025-10-02,113.61,completed
21332,5106,2025-04-23,77.75,completed
21333,2537,2025-03-12,84.22,completed
21334,2921,2025-06-03,114.57,completed
21335,2367,2025-12-04,354.1,completed
21336,5420,2025-11-21,98.19,cancelled
21337,3876,2025-10-18,256.23,pending
21338,4552,2025-05-01,168.4,completed
21339,5443,2025-08-28,123.23,completed
21340,3595,2025-10-24,72.83,pending
21341,8227,2026-01-14,95.38,unknown
21342,7281,2025-10-31,140.45,completed
21343,2690,2026-01-31,128.25,completed
21344,3779,2025-07-01,100.98,completed
21345,9253,2025-04-16,38.35,pending
21346,2552,2026-01-25,194.75,pending
21347,2486,2025-05-30,69.97,cancelled
21348,6996,2025-08-04,128.63,cancelled
21349,6094,2025-02-26,64.39,pending
21350,6347,2026-02-09,90.61,completed
21351,7058,2025-08-12,93.24,completed
21352,2756,2025-03-24,45.07,completed
21353,5504,2025-08-31,105.14,completed
21354,5131,2025-11-07,112.82,pending
21355,4619,2025-09-12,14.83,completed
21356,7523,2025-05-06,40.66,completed
21357,5248,2025-07-08,31.18,completed
21358,4482,2026-02-05,75.39,pending
21359,6658,2025-06-15,66.4,completed
21360,3466,2025-04-12,106.54,completed
21361,4027,2025-03-05,72.37,pending
21362,4703,2025-05-10,128.67,completed
21363,6817,2025-06-29,118.24,completed
21364,1506,2026-01-04,77.62,completed
21365,5045,2025-10-06,142.28,completed
21366,6403,2025-07-27,136.22,completed
21367,4884,2025-10-27,109.72,pending
21368,5249,2025-07-31,97.83,cancelled
21369,7731,2025-10-06,82.61,completed
21370,2976,2025-04-10,322.36,completed
21371,1659,2025-06-28,107.95,completed
21372,8377,2025-11-05,44.52,completed
21373,5004,2025-01-18,45.73,completed
21374,8958,2025-03-31,86.68,completed
21375,8302,2025-10-01,171.02,completed
21376,6338,2025-12-15,22.04,completed
