customer_id,customer_tier,country,is_active
22636,bronze,DE,1
22637,silver,UK,1
22638,silver,US,1
22639,gold,CA,1
22640,bronze,UK,1
22641,bronze,DE,1
22642,bronze,CA,1
22643,silver,DE,1
22644,silver,DE,1
22645,bronze,US,1
22646,bronze,DE,1
22647,silver,US,1
22648,bronze,CA,1
22649,gold,UK,1
22650,silver,CA,1
22651,bronze,AU,1
22652,bronze,CA,1
22653,silver,US,0
22654,bronze,AU,1
22655,gold,AU,1
22656,bronze,US,1
22657,silver,CA,1
22658,bronze,CA,1
22659,bronze,UK,1
22660,silver,AU,1
22661,silver,UK,1
22662,gold,AU,1
22663,gold,US,1
22664,silver,DE,1
22665,silver,DE,1
22666,gold,UK,1
22667,bronze,CA,1
22668,gold,CA,0
22669,silver,CA,1
22670,silver,US,1
22671,silver,DE,0
22672,bronze,CA,1
22673,silver,IN,0
22674,bronze,CA,1
22675,platinum,AU,1
22676,bronze,US,1
22677,bronze,US,1
22678,bronze,AU,1
22679,gold,AU,1
22680,silver,DE,1
22681,gold,US,1
22682,silver,UK,1
22683,bronze,CA,1
22684,bronze,CA,0
22685,bronze,DE,1
22686,silver,US,1
22687,silver,UK,1
22688,bronze,UK,1
22689,gold,IN,1
22690,bronze,IN,1
22691,gold,AU,1
22692,bronze,US,1
22693,gold,AU,1
22694,bronze,US,1
22695,bronze,CA,1
22696,bronze,CA,1
22697,bronze,CA,1
22698,bronze,DE,1
22699,silver,CA,1
22700,gold,US,1
22701,silver,IN,1
22702,bronze,AU,1
22703,gold,DE,1
22704,gold,DE,1
22705,gold,AU,1
22706,bronze,CA,1
22707,platinum,US,1
22708,silver,UK,1
22709,bronze,US,1
22710,silver,CA,1
22711,bronze,DE,1
22712,bronze,US,0
22713,silver,DE,1
22714,gold,CA,1
22715,silver,CA,1
22716,gold,CA,1
22717,bronze,US,1
22718,bronze,US,1
22719,bronze,UK,1
22720,bronze,DE,1
22721,bronze,IN,0
22722,bronze,AU,1
22723,gold,AU,1
22724,silver,UK,1
22725,bronze,IN,1
22726,gold,AU,1
22727,bronze,US,1
22728,silver,US,1
22729,gold,AU,1
22730,gold,AU,1
22731,bronze,IN,1
22732,gold,IN,1
22733,silver,AU,1
22734,bronze,IN,1
22735,platinum,AU,1
22736,silver,DE,0
22737,bronze,DE,1
22738,bronze,CA,1
22739,gold,IN,0
22740,bronze,US,1
22741,bronze,DE,1
22742,silver,IN,1
22743,gold,UK,0
22744,silver,UK,1
22745,platinum,AU,1
22746,bronze,US,1
22747,bronze,UK,1
22748,bronze,US,1
22749,bronze,UK,1
22750,platinum,AU,1
22751,bronze,US,1
22752,bronze,DE,1
22753,gold,IN,1
22754,silver,DE,1
22755,silver,IN,1
22756,gold,UK,1
22757,bronze,DE,1
22758,gold,US,1
22759,bronze,IN,1
22760,gold,UK,1
22761,platinum,IN,1
22762,silver,DE,1
22763,silver,AU,1
22764,bronze,AU,1
22765,silver,CA,1
22766,bronze,DE,1
22767,silver,CA,1
22768,platinum,AU,1
22769,silver,CA,0
22770,bronze,UK,1
22771,gold,IN,1
22772,bronze,IN,1
22773,platinum,DE,0
22774,gold,AU,1
22775,bronze,IN,0
22776,silver,AU,0
22777,bronze,IN,1
22778,bronze,IN,1
22779,bronze,CA,1
22780,bronze,DE,1
22781,bronze,IN,1
22782,gold,US,1
22783,silver,US,0
22784,gold,UK,1
22785,silver,US,1
22786,gold,UK,1
22787,bronze,CA,1
22788,bronze,DE,1
22789,silver,DE,1
22790,gold,UK,1
22791,silver,AU,1
22792,bronze,DE,1
22793,bronze,IN,1
22794,silver,UK,1
22795,silver,AU,0
22796,bronze,DE,1
22797,platinum,CA,1
22798,silver,US,1
22799,bronze,IN,1
22800,silver,CA,1
22801,gold,AU,1
22802,bronze,IN,1
22803,silver,UK,1
22804,bronze,DE,1
22805,bronze,IN,1
22806,platinum,AU,1
22807,bronze,US,1
22808,bronze,IN,1
22809,bronze,DE,1
22810,bronze,DE,1
22811,silver,AU,1
22812,bronze,AU,1
22813,gold,IN,1
22814,bronze,CA,1
22815,platinum,AU,1
22816,gold,AU,0
22817,bronze,DE,0
22818,bronze,UK,1
22819,bronze,DE,1
22820,gold,CA,1
22821,silver,UK,1
22822,silver,US,1
22823,bronze,DE,1
22824,platinum,US,1
22825,gold,US,1
22826,bronze,DE,1
22827,gold,UK,1
22828,silver,AU,1
22829,bronze,IN,1
22830,bronze,US,1
22831,bronze,UK,1
22832,platinum,AU,1
22833,bronze,US,1
22834,bronze,US,1
22835,bronze,CA,1
22836,bronze,IN,1
22837,gold,US,1
22838,silver,CA,1
22839,gold,AU,1
22840,silver,UK,1
22841,silver,US,1
22842,bronze,UK,1
22843,bronze,CA,1
22844,silver,US,1
22845,gold,IN,0
22846,gold,US,1
22847,platinum,IN,1
22848,bronze,IN,1
22849,silver,US,1
22850,silver,US,1
22851,gold,DE,1
22852,gold,US,1
22853,silver,CA,0
22854,silver,CA,1
22855,bronze,US,1
22856,bronze,AU,1
22857,gold,IN,1
22858,gold,DE,1
22859,silver,IN,1
22860,bronze,US,1
22861,silver,AU,1
22862,bronze,UK,1
22863,bronze,AU,1
22864,platinum,UK,1
22865,bronze,AU,1
22866,platinum,DE,1
22867,silver,DE,1
22868,silver,UK,1
22869,bronze,DE,1
22870,gold,DE,1
22871,silver,DE,1
22872,bronze,CA,1
22873,gold,AU,1
22874,gold,DE,1
22875,bronze,AU,1
22876,bronze,AU,1
22877,platinum,DE,1
22878,gold,IN,1
22879,bronze,AU,1
22880,bronze,US,1
22881,silver,US,1
22882,gold,UK,0
22883,bronze,DE,1
22884,silver,UK,1
22885,platinum,DE,0
22886,silver,CA,1
22887,silver,US,0
22888,bronze,AU,0
22889,silver,UK,1
22890,bronze,IN,1
22891,bronze,DE,1
22892,bronze,UK,1
22893,platinum,DE,1
22894,platinum,CA,1
22895,platinum,IN,1
22896,silver,US,1
22897,platinum,US,1
22898,bronze,DE,1
22899,silver,DE,1
22900,bronze,AU,1
22901,bronze,DE,1
22902,bronze,US,1
22903,silver,DE,1
22904,platinum,CA,1
22905,bronze,AU,1
22906,silver,UK,1
22907,silver,US,0
22908,bronze,DE,1
22909,gold,CA,1
22910,silver,CA,1
22911,silver,DE,1
22912,gold,DE,1
22913,gold,DE,1
22914,silver,AU,1
22915,silver,DE,1
22916,bronze,DE,1
22917,bronze,CA,1
22918,gold,AU,1
22919,bronze,US,1
22920,bronze,AU,1
22921,bronze,AU,1
22922,silver,UK,1
22923,bronze,AU,1
22924,bronze,IN,1
22925,gold,UK,1
22926,silver,AU,1
22927,silver,US,1
22928,bronze,AU,1
22929,bronze,US,1
22930,gold,US,1
22931,gold,DE,0
22932,silver,DE,1
22933,bronze,US,1
22934,gold,IN,1
22935,bronze,DE,1
22936,bronze,CA,1
22937,gold,DE,1
22938,bronze,UK,1
22939,silver,CA,1
22940,silver,US,1
22941,silver,IN,1
22942,bronze,UK,1
22943,bronze,AU,0
22944,bronze,UK,1
22945,bronze,US,1
22946,bronze,US,1
22947,platinum,US,0
22948,platinum,US,1
22949,silver,DE,1
22950,silver,DE,1
22951,gold,CA,0
22952,gold,CA,1
22953,bronze,DE,1
22954,bronze,AU,1
22955,silver,AU,1
22956,bronze,IN,1
22957,platinum,US,1
22958,silver,AU,1
22959,gold,CA,1
22960,gold,CA,1
22961,bronze,AU,1
22962,bronze,UK,1
22963,bronze,CA,1
22964,bronze,IN,1
22965,gold,CA,1
22966,bronze,UK,0
22967,bronze,CA,1
22968,silver,UK,1
22969,silver,DE,1
22970,bronze,DE,1
22971,silver,DE,1
22972,platinum,UK,1
22973,bronze,UK,1
22974,gold,DE,1
22975,gold,IN,0
22976,bronze,US,1
22977,bronze,US,1
22978,gold,UK,1
22979,bronze,DE,1
22980,gold,DE,1
22981,silver,AU,1
22982,platinum,US,1
22983,bronze,AU,1
22984,bronze,CA,1
22985,gold,AU,1
22986,bronze,IN,1
22987,bronze,UK,1
22988,bronze,IN,1
22989,silver,UK,1
22990,silver,US,1
22991,bronze,IN,1
22992,silver,DE,1
22993,silver,UK,1
22994,bronze,AU,1
22995,gold,AU,0
22996,silver,CA,1
22997,platinum,AU,1
22998,silver,IN,1
22999,silver,DE,1
23000,gold,CA,0
23001,gold,AU,1
23002,bronze,US,1
23003,bronze,UK,1
23004,bronze,IN,1
23005,bronze,IN,1
23006,silver,CA,1
23007,gold,UK,1
23008,silver,DE,1
23009,bronze,IN,1
23010,gold,AU,1
23011,gold,UK,1
23012,platinum,DE,1
23013,gold,US,1
23014,silver,CA,1
23015,gold,CA,1
23016,platinum,US,1
23017,bronze,US,0
23018,platinum,US,1
23019,gold,AU,1
23020,bronze,IN,1
23021,bronze,UK,1
23022,gold,CA,1
23023,silver,AU,1
23024,gold,UK,1
23025,silver,CA,1
23026,silver,CA,1
23027,bronze,UK,1
23028,bronze,AU,1
23029,bronze,DE,1
23030,gold,DE,1
23031,bronze,US,1
23032,silver,UK,1
23033,gold,UK,1
23034,gold,UK,1
23035,bronze,IN,1
23036,bronze,US,0
23037,platinum,US,1
23038,silver,CA,1
23039,silver,US,1
23040,silver,UK,1
23041,silver,US,1
23042,bronze,US,0
23043,bronze,UK,1
23044,bronze,AU,0
23045,silver,IN,1
23046,silver,DE,1
23047,silver,US,1
23048,platinum,IN,1
23049,bronze,US,1
23050,silver,AU,1
23051,bronze,IN,0
23052,bronze,US,1
23053,bronze,AU,1
23054,platinum,UK,1
23055,silver,IN,1
23056,bronze,AU,1
23057,gold,DE,1
23058,bronze,AU,1
23059,bronze,DE,1
23060,bronze,UK,1
23061,silver,CA,1
23062,gold,UK,1
23063,silver,CA,1
23064,silver,IN,1
23065,platinum,DE,0
23066,bronze,UK,1
23067,bronze,CA,1
23068,silver,IN,1
23069,gold,DE,0
23070,silver,CA,1
23071,silver,IN,1
23072,silver,UK,1
23073,bronze,US,1
23074,silver,CA,1
23075,platinum,AU,1
23076,bronze,US,1
23077,platinum,AU,1
23078,silver,IN,1
23079,bronze,US,1
23080,silver,IN,1
23081,bronze,AU,0
23082,silver,CA,1
23083,silver,US,1
23084,bronze,IN,1
23085,silver,DE,1
23086,silver,UK,0
23087,bronze,UK,1
23088,gold,IN,1
23089,bronze,UK,1
23090,silver,IN,1
23091,bronze,CA,1
23092,bronze,US,1
23093,bronze,CA,1
23094,silver,UK,1
23095,silver,AU,1
23096,bronze,UK,1
23097,gold,IN,1
23098,silver,UK,1
23099,silver,UK,1
23100,gold,UK,1
23101,platinum,AU,1
23102,gold,DE,1
23103,gold,AU,1
23104,bronze,UK,1
23105,silver,UK,0
23106,silver,CA,1
23107,gold,DE,1
23108,gold,US,1
23109,bronze,UK,1
23110,bronze,UK,1
23111,silver,AU,1
23112,gold,US,1
23113,bronze,US,1
23114,silver,IN,1
23115,bronze,DE,1
23116,bronze,CA,1
23117,bronze,IN,1
23118,platinum,DE,0
23119,bronze,US,1
23120,gold,AU,1
23121,silver,US,0
23122,gold,DE,1
23123,gold,AU,1
23124,silver,UK,1
23125,bronze,AU,1
23126,silver,CA,1
23127,bronze,CA,1
23128,silver,UK,1
23129,silver,DE,1
23130,gold,US,1
23131,platinum,AU,1
23132,bronze,UK,1
23133,gold,AU,1
23134,gold,US,1
23135,platinum,CA,1
23136,gold,US,1
23137,platinum,UK,1
23138,bronze,IN,1
23139,bronze,IN,1
23140,silver,AU,1
23141,silver,UK,1
23142,bronze,CA,1
23143,bronze,IN,1
23144,silver,US,1
23145,silver,IN,1
23146,bronze,UK,1
23147,bronze,US,1
23148,bronze,IN,1
23149,bronze,UK,1
23150,bronze,IN,1
23151,bronze,UK,1
23152,gold,IN,1
23153,bronze,US,1
23154,bronze,UK,1
23155,bronze,DE,1
23156,silver,UK,1
23157,bronze,AU,1
23158,silver,CA,1
23159,gold,CA,1
23160,silver,AU,1
23161,bronze,IN,1
23162,gold,CA,1
23163,silver,DE,1
23164,gold,US,1
23165,bronze,CA,1
23166,bronze,DE,1
23167,gold,US,1
23168,gold,DE,1
23169,silver,UK,1
23170,bronze,IN,1
23171,bronze,CA,1
23172,silver,IN,1
23173,bronze,CA,1
23174,gold,IN,1
23175,bronze,US,1
23176,bronze,AU,1
23177,bronze,DE,1
23178,bronze,US,1
23179,bronze,CA,1
23180,silver,UK,1
23181,platinum,UK,1
23182,silver,AU,1
23183,bronze,IN,1
23184,silver,DE,1
23185,bronze,US,1
23186,bronze,DE,1
23187,bronze,US,1
23188,silver,CA,1
23189,silver,DE,1
23190,gold,AU,1
23191,silver,CA,1
23192,silver,DE,1
23193,bronze,AU,1
23194,bronze,DE,1
23195,silver,AU,1
23196,platinum,UK,1
23197,gold,DE,1
23198,gold,DE,1
23199,platinum,UK,1
23200,silver,CA,1
23201,bronze,CA,1
23202,gold,IN,1
23203,bronze,IN,1
23204,bronze,AU,1
23205,silver,US,0
23206,gold,IN,1
23207,silver,US,1
23208,bronze,AU,0
23209,bronze,UK,1
23210,gold,AU,1
23211,bronze,CA,1
23212,gold,IN,1
23213,bronze,UK,1
23214,platinum,US,1
23215,bronze,IN,1
23216,gold,DE,1
23217,bronze,UK,1
23218,gold,US,0
23219,gold,CA,1
23220,bronze,IN,1
23221,bronze,DE,1
23222,bronze,DE,1
23223,bronze,UK,1
23224,gold,UK,1
23225,platinum,US,1
23226,bronze,AU,1
23227,gold,IN,1
23228,bronze,US,1
23229,silver,AU,0
23230,gold,AU,1
23231,gold,AU,1
23232,silver,DE,1
23233,silver,DE,1
23234,gold,IN,1
23235,silver,US,1
23236,bronze,US,1
23237,gold,UK,1
23238,gold,DE,1
23239,silver,AU,1
23240,silver,US,1
23241,bronze,IN,1
23242,silver,US,1
23243,gold,IN,1
23244,silver,UK,1
23245,silver,DE,1
23246,bronze,IN,1
23247,platinum,US,1
23248,bronze,UK,1
23249,platinum,IN,1
23250,bronze,AU,1
23251,gold,DE,0
23252,bronze,IN,1
23253,bronze,IN,1
23254,silver,US,0
23255,bronze,CA,1
23256,gold,US,1
23257,bronze,DE,1
23258,silver,AU,1
23259,silver,DE,1
23260,gold,US,1
23261,platinum,AU,1
23262,gold,CA,1
23263,bronze,AU,1
23264,bronze,AU,1
23265,bronze,IN,1
23266,gold,US,1
23267,gold,UK,1
23268,bronze,UK,1
23269,silver,CA,1
23270,gold,AU,1
23271,silver,DE,1
23272,gold,AU,1
23273,platinum,IN,1
23274,bronze,UK,0
23275,bronze,US,1
23276,bronze,US,0
23277,platinum,US,1
23278,silver,CA,1
23279,bronze,UK,1
23280,bronze,AU,1
23281,gold,DE,1
23282,bronze,CA,1
23283,bronze,IN,1
23284,silver,CA,1
23285,silver,US,1
23286,silver,US,1
23287,silver,CA,1
23288,bronze,US,1
23289,silver,IN,1
23290,bronze,CA,1
23291,gold,IN,1
23292,silver,US,1
23293,gold,US,1
23294,silver,AU,1
23295,gold,IN,1
23296,bronze,DE,1
23297,gold,AU,1
23298,gold,IN,1
23299,gold,IN,1
23300,silver,UK,1
23301,bronze,AU,1
23302,bronze,CA,1
23303,silver,US,1
23304,gold,UK,1
23305,bronze,CA,1
23306,bronze,IN,1
23307,bronze,DE,1
23308,bronze,AU,1
23309,gold,UK,1
23310,bronze,AU,1
23311,bronze,CA,1
23312,gold,AU,1
23313,gold,IN,1
23314,silver,UK,1
23315,silver,IN,1
23316,silver,AU,1
23317,bronze,AU,1
23318,silver,US,1
23319,silver,AU,1
23320,bronze,AU,1
23321,silver,UK,1
23322,gold,CA,1
23323,silver,US,1
23324,gold,IN,1
23325,silver,AU,1
23326,bronze,US,1
23327,bronze,CA,1
23328,bronze,US,1
23329,silver,DE,1
23330,silver,US,1
23331,bronze,UK,1
23332,gold,US,1
23333,gold,AU,1
23334,silver,UK,0
23335,bronze,AU,1
23336,bronze,CA,1
23337,bronze,DE,0
23338,bronze,AU,1
23339,platinum,AU,1
23340,bronze,AU,1
23341,bronze,US,1
23342,gold,UK,1
23343,bronze,CA,1
23344,silver,IN,1
23345,gold,UK,1
23346,silver,CA,1
23347,bronze,IN,1
23348,bronze,US,1
23349,bronze,UK,0
23350,silver,UK,1
23351,bronze,UK,1
23352,gold,CA,1
23353,bronze,CA,1
23354,bronze,AU,1
23355,silver,US,1
23356,bronze,IN,1
23357,silver,AU,1
23358,platinum,AU,0
23359,silver,UK,1
23360,gold,US,1
23361,platinum,AU,1
23362,bronze,CA,1
23363,silver,UK,1
23364,bronze,IN,1
23365,silver,US,1
23366,platinum,CA,1
23367,silver,US,1
23368,gold,CA,1
23369,bronze,CA,1
23370,silver,AU,0
23371,silver,DE,1
23372,bronze,IN,1
23373,bronze,US,1
23374,bronze,DE,1
23375,bronze,US,1
23376,silver,US,1
23377,bronze,US,1
23378,platinum,CA,1
23379,silver,DE,1
23380,bronze,CA,1
23381,silver,AU,1
23382,silver,AU,1
23383,gold,AU,0
23384,silver,IN,1
23385,bronze,DE,1
23386,bronze,AU,0
23387,bronze,US,1
23388,gold,US,1
23389,gold,DE,1
23390,bronze,DE,1
23391,silver,IN,0
23392,silver,CA,1
23393,silver,US,1
23394,bronze,UK,1
23395,gold,DE,1
23396,bronze,IN,1
23397,platinum,US,1
23398,silver,CA,1
23399,bronze,AU,1
23400,silver,AU,1
23401,bronze,DE,1
23402,silver,US,1
23403,gold,AU,1
23404,bronze,UK,0
23405,silver,AU,0
23406,silver,IN,0
23407,bronze,AU,1
23408,bronze,AU,1
23409,bronze,AU,1
23410,silver,UK,1
23411,bronze,UK,1
23412,bronze,UK,0
23413,silver,AU,1
23414,bronze,IN,1
23415,silver,US,1
23416,gold,US,1
23417,bronze,AU,1
23418,silver,DE,1
23419,bronze,UK,1
23420,silver,AU,1
23421,platinum,US,1
23422,bronze,CA,1
23423,bronze,CA,1
23424,silver,DE,1
23425,silver,UK,1
23426,silver,CA,1
23427,platinum,US,1
23428,bronze,CA,1
23429,bronze,IN,1
23430,bronze,DE,1
23431,bronze,IN,1
23432,silver,IN,1
23433,silver,CA,1
23434,gold,UK,1
23435,platinum,US,1
23436,bronze,IN,1
23437,gold,UK,1
23438,silver,US,1
23439,silver,AU,1
23440,platinum,DE,0
23441,silver,AU,0
23442,silver,US,1
23443,bronze,UK,0
23444,bronze,CA,1
23445,bronze,UK,1
23446,gold,UK,1
23447,platinum,UK,1
23448,bronze,DE,1
23449,bronze,UK,0
23450,silver,US,1
23451,silver,US,1
23452,bronze,US,1
23453,bronze,DE,1
23454,bronze,DE,1
23455,bronze,IN,1
23456,silver,AU,1
23457,bronze,UK,1
23458,bronze,CA,1
23459,bronze,CA,1
23460,bronze,IN,1
23461,silver,DE,0
23462,gold,IN,1
23463,silver,CA,1
23464,bronze,US,1
23465,bronze,AU,1
23466,silver,CA,1
23467,bronze,CA,1
23468,gold,AU,1
23469,bronze,US,1
23470,gold,IN,0
23471,bronze,UK,1
23472,silver,IN,1
23473,bronze,CA,1
23474,silver,CA,1
23475,silver,IN,1
23476,bronze,AU,1
23477,silver,DE,1
23478,gold,IN,1
23479,silver,US,1
23480,bronze,CA,1
23481,platinum,US,1
23482,bronze,DE,1
23483,platinum,US,1
23484,gold,US,1
23485,bronze,US,1
23486,gold,DE,0
23487,bronze,IN,1
23488,silver,CA,1
23489,bronze,UK,1
23490,bronze,AU,1
23491,platinum,AU,1
23492,bronze,UK,1
23493,silver,US,1
23494,gold,UK,1
23495,silver,UK,1
23496,gold,DE,1
23497,bronze,DE,1
23498,silver,UK,1
23499,silver,CA,1
23500,bronze,IN,1
23501,bronze,IN,1
23502,gold,US,1
23503,gold,US,1
23504,bronze,AU,1
23505,silver,US,1
23506,silver,IN,1
23507,bronze,UK,1
23508,bronze,AU,1
23509,silver,UK,1
23510,silver,DE,1
23511,bronze,UK,1
23512,gold,UK,1
23513,gold,IN,1
23514,bronze,DE,1
23515,bronze,CA,1
23516,gold,AU,1
23517,gold,UK,1
23518,bronze,DE,1
23519,platinum,UK,1
23520,platinum,DE,1
23521,bronze,IN,1
23522,bronze,US,1
23523,silver,AU,1
23524,gold,CA,1
23525,bronze,IN,0
23526,bronze,DE,1
23527,bronze,US,1
23528,bronze,AU,1
23529,bronze,AU,0
23530,bronze,DE,1
23531,bronze,US,1
23532,gold,DE,0
23533,gold,IN,1
23534,gold,IN,1
23535,silver,US,0
23536,gold,DE,1
23537,gold,CA,1
23538,bronze,UK,1
23539,bronze,IN,1
23540,silver,US,1
23541,gold,IN,1
23542,silver,IN,1
23543,gold,IN,1
23544,bronze,UK,1
23545,gold,IN,1
23546,silver,CA,0
23547,bronze,DE,1
23548,bronze,AU,1
23549,silver,CA,1
23550,platinum,CA,1
23551,bronze,DE,1
23552,bronze,AU,1
23553,silver,CA,1
23554,gold,DE,1
23555,silver,DE,1
23556,bronze,AU,1
23557,bronze,UK,1
23558,bronze,CA,1
23559,bronze,DE,1
23560,bronze,US,1
23561,silver,US,1
23562,platinum,US,1
23563,silver,UK,1
23564,platinum,IN,1
23565,gold,UK,1
23566,bronze,AU,1
23567,platinum,IN,1
23568,silver,US,1
23569,silver,AU,1
23570,silver,US,0
23571,bronze,UK,1
23572,silver,CA,1
23573,bronze,AU,1
23574,bronze,UK,1
23575,gold,UK,1
23576,bronze,DE,1
23577,gold,US,1
23578,platinum,US,1
23579,bronze,AU,0
23580,bronze,US,1
23581,silver,US,1
23582,bronze,UK,1
23583,gold,DE,1
23584,bronze,DE,1
23585,silver,DE,1
23586,bronze,CA,1
23587,silver,AU,1
23588,bronze,CA,1
23589,gold,US,0
23590,silver,CA,1
23591,silver,UK,1
23592,gold,UK,0
23593,bronze,IN,1
23594,bronze,US,1
23595,silver,UK,1
23596,silver,IN,1
23597,silver,CA,1
23598,silver,DE,1
23599,bronze,DE,1
23600,silver,US,1
23601,bronze,UK,1
23602,bronze,UK,1
23603,bronze,IN,1
23604,bronze,AU,1
23605,gold,UK,1
23606,silver,CA,0
23607,platinum,DE,1
23608,bronze,UK,1
23609,bronze,AU,1
23610,silver,CA,1
23611,bronze,AU,1
23612,bronze,DE,1
23613,bronze,US,1
23614,platinum,CA,1
23615,bronze,AU,1
23616,platinum,UK,1
23617,bronze,UK,1
23618,gold,IN,1
23619,silver,CA,1
23620,platinum,CA,1
23621,bronze,AU,1
23622,bronze,CA,1
23623,gold,IN,1
23624,gold,AU,1
23625,bronze,AU,1
23626,gold,US,1
23627,gold,UK,1
23628,bronze,CA,1
23629,bronze,AU,1
23630,gold,AU,0
23631,bronze,AU,1
23632,bronze,AU,1
23633,bronze,UK,0
23634,bronze,AU,1
23635,gold,UK,0
23636,silver,US,1
23637,gold,UK,1
23638,bronze,DE,0
23639,gold,IN,1
23640,bronze,UK,1
23641,silver,AU,1
23642,bronze,DE,1
23643,bronze,AU,1
23644,silver,CA,1
23645,gold,DE,1
23646,gold,IN,1
23647,silver,AU,1
23648,silver,AU,1
23649,bronze,US,1
23650,bronze,IN,1
23651,gold,US,1
23652,silver,AU,1
23653,bronze,IN,1
23654,bronze,AU,0
23655,silver,CA,1
23656,silver,IN,1
23657,silver,AU,1
23658,bronze,US,1
23659,silver,IN,1
23660,silver,AU,1
23661,gold,US,1
23662,silver,IN,1
23663,silver,UK,1
23664,gold,AU,0
23665,bronze,CA,1
23666,bronze,AU,1
23667,platinum,IN,1
23668,bronze,US,1
23669,gold,UK,1
23670,gold,UK,1
23671,silver,US,1
23672,bronze,CA,1
23673,bronze,DE,1
23674,bronze,DE,1
23675,silver,UK,1
23676,silver,CA,1
23677,silver,US,1
23678,gold,UK,1
23679,bronze,UK,1
23680,bronze,IN,1
23681,bronze,US,1
23682,gold,IN,1
23683,silver,US,1
23684,bronze,CA,1
23685,silver,DE,1
23686,bronze,UK,1
23687,gold,AU,1
23688,gold,UK,1
23689,gold,CA,1
23690,platinum,UK,1
23691,bronze,US,1
23692,gold,IN,0
23693,gold,UK,1
23694,bronze,US,1
23695,bronze,UK,1
23696,gold,AU,1
23697,bronze,CA,1
23698,gold,UK,1
23699,gold,IN,1
23700,platinum,UK,1
23701,bronze,DE,0
23702,bronze,UK,1
23703,bronze,US,1
23704,bronze,UK,1
23705,gold,US,1
23706,bronze,AU,1
23707,bronze,IN,1
23708,gold,IN,1
23709,gold,CA,1
23710,bronze,UK,0
23711,silver,IN,1
23712,bronze,AU,1
23713,bronze,DE,1
23714,silver,IN,1
23715,bronze,IN,1
23716,gold,CA,1
23717,bronze,CA,1
23718,bronze,CA,1
23719,silver,DE,1
23720,bronze,IN,1
23721,platinum,UK,1
23722,bronze,AU,1
23723,bronze,DE,1
23724,bronze,UK,0
23725,platinum,US,1
23726,gold,AU,0
23727,silver,DE,1
23728,bronze,US,1
23729,bronze,CA,1
23730,silver,UK,1
23731,silver,AU,1
23732,gold,UK,1
23733,gold,UK,1
23734,silver,CA,1
23735,bronze,UK,1
23736,gold,CA,1
23737,bronze,AU,1
23738,gold,UK,1
23739,bronze,IN,1
23740,gold,DE,0
23741,bronze,AU,1
23742,gold,UK,1
23743,silver,US,1
23744,bronze,US,1
23745,gold,US,0
23746,silver,DE,1
23747,platinum,US,1
23748,platinum,US,1
23749,platinum,IN,1
23750,silver,CA,1
23751,platinum,DE,1
23752,bronze,IN,1
23753,bronze,DE,1
23754,platinum,AU,1
23755,bronze,AU,1
23756,gold,DE,1
23757,bronze,IN,1
23758,bronze,IN,1
23759,bronze,DE,1
23760,silver,CA,1
23761,bronze,UK,1
23762,gold,AU,1
23763,silver,AU,0
23764,bronze,US,1
23765,platinum,DE,0
23766,silver,UK,1
23767,gold,UK,1
23768,silver,UK,1
23769,silver,UK,1
23770,silver,UK,1
23771,bronze,AU,1
23772,bronze,IN,1
23773,gold,US,1
23774,gold,US,1
23775,bronze,UK,1
23776,bronze,US,1
23777,silver,AU,1
23778,bronze,UK,0
23779,gold,UK,0
23780,silver,IN,1
23781,bronze,AU,1
23782,bronze,UK,1
23783,silver,CA,1
23784,bronze,US,1
23785,gold,DE,1
23786,gold,CA,1
23787,gold,US,1
23788,silver,DE,1
23789,bronze,UK,0
23790,silver,US,1
23791,bronze,AU,0
23792,bronze,UK,1
23793,silver,UK,1
23794,bronze,CA,1
23795,gold,UK,0
23796,bronze,DE,0
23797,silver,CA,1
23798,platinum,US,1
23799,bronze,UK,1
23800,silver,DE,1
23801,gold,CA,1
23802,gold,US,1
23803,bronze,US,1
23804,bronze,IN,1
23805,gold,DE,1
23806,bronze,CA,1
23807,silver,AU,1
23808,bronze,AU,1
23809,bronze,DE,1
23810,silver,IN,1
23811,bronze,IN,1
23812,silver,DE,1
23813,gold,UK,1
23814,gold,IN,1
23815,bronze,DE,1
23816,gold,AU,1
23817,gold,CA,1
23818,gold,UK,1
23819,gold,DE,1
23820,silver,IN,1
23821,bronze,US,1
23822,silver,AU,1
23823,silver,IN,0
23824,bronze,CA,1
23825,silver,US,0
23826,silver,CA,1
23827,silver,UK,0
23828,gold,AU,1
23829,bronze,AU,1
23830,bronze,CA,1
23831,silver,DE,1
23832,gold,CA,1
23833,bronze,DE,1
23834,silver,UK,0
23835,silver,CA,1
23836,silver,CA,1
23837,gold,IN,1
23838,bronze,CA,0
23839,bronze,IN,1
23840,bronze,DE,1
23841,silver,US,1
23842,bronze,IN,1
23843,bronze,AU,1
23844,bronze,UK,1
23845,bronze,DE,1
23846,silver,IN,1
23847,platinum,UK,1
23848,bronze,UK,1
23849,gold,DE,1
23850,gold,CA,1
23851,gold,UK,1
23852,gold,CA,1
23853,bronze,DE,1
23854,silver,AU,1
23855,bronze,DE,1
23856,silver,IN,1
23857,bronze,IN,1
23858,gold,AU,1
23859,bronze,DE,1
23860,gold,AU,1
23861,platinum,UK,1
23862,bronze,UK,1
23863,silver,DE,1
23864,gold,DE,1
23865,gold,AU,1
23866,silver,UK,1
23867,silver,DE,1
23868,bronze,IN,1
23869,gold,UK,1
23870,silver,AU,1
