order_id,customer_id,order_date,amount,status,payment_mode,source_system,db_sync_ts
59942,12098,2025-05-06 01:00:00,223.42,pending,card,crm,2026-02-16
33428,27256,2025-09-27 08:00:00,185.06,completed,card,web,2026-02-16
60925,49989,2026-01-28 02:00:00,49.55,completed,card,web,2026-02-16
14803,11733,2026-01-12 03:00:00,99.97,completed,bank_transfer,web,2026-02-16
13733,17026,2025-03-27 14:00:00,98.03,completed,card,partner_portal,2026-02-16
75090,24253,2026-01-29 07:00:00,35.34,pending,wallet,web,2026-02-16
4951,21384,2025-09-01 19:00:00,162.47,pending,upi,web,2026-02-16
9651,36010,2025-11-28 01:00:00,43.37,completed,bank_transfer,web,2026-02-16
113451,33666,2025-08-28 20:00:00,41.64,completed,bank_transfer,web,2026-02-16
107348,3640,2025-01-21 15:00:00,137.27,completed,upi,crm,2026-02-16
6807,7003,2025-06-26 22:00:00,119.85,cancelled,upi,web,2026-02-16
23816,6679,2025-01-29 21:00:00,63.67,completed,card,web,2026-02-16
78232,11574,2025-02-17 15:00:00,16.37,completed,bank_transfer,web,2026-02-16
24425,1388,2025-09-25 13:00:00,128.57,completed,card,web,2026-02-16
107371,46602,2025-01-03 01:00:00,119.24,cancelled,card,web,2026-02-16
88273,23618,2025-05-30 05:00:00,101.97,unknown,card,partner_portal,2026-02-16
39984,27329,2025-03-17 07:00:00,114.26,completed,upi,crm,2026-02-16
112278,27546,2025-10-22 22:00:00,64.08,completed,bank_transfer,crm,2026-02-16
21820,13006,2025-10-31 01:00:00,135.09,completed,upi,web,2026-02-16
19328,1769,2025-04-03 11:00:00,85.51,completed,upi,web,2026-02-16
96281,43007,2025-04-18 04:00:00,206.7,completed,card,partner_portal,2026-02-16
81433,44003,2025-10-02 01:00:00,57.15,pending,upi,web,2026-02-16
20448,9047,2025-09-02 09:00:00,208.45,completed,card,web,2026-02-16
95022,2044,2025-02-24 02:00:00,107.73,pending,card,web,2026-02-16
99263,29396,2025-02-18 10:00:00,104.16,completed,wallet,partner_portal,2026-02-16
74526,24094,2025-03-12 20:00:00,34.86,completed,card,crm,2026-02-16
47730,3352,2025-07-18 18:00:00,136.37,completed,bank_transfer,web,2026-02-16
119990,23654,2025-01-25 03:00:00,248.62,cancelled,card,web,2026-02-16
101742,20181,2025-05-14 13:00:00,67.98,pending,wallet,web,2026-02-16
74348,49193,2026-02-14 07:00:00,154.83,completed,bank_transfer,crm,2026-02-16
106542,48406,2025-04-20 10:00:00,159.4,completed,upi,crm,2026-02-16
30743,2673,2025-01-25 20:00:00,217.36,completed,upi,web,2026-02-16
91834,32672,2026-01-02 11:00:00,94.42,pending,card,web,2026-02-16
108826,13656,2025-09-10 06:00:00,141.21,pending,upi,web,2026-02-16
112397,28330,2025-08-04 14:00:00,201.01,pending,card,web,2026-02-16
89624,6770,2025-03-11 10:00:00,178.16,completed,card,web,2026-02-16
100354,27369,2025-03-03 20:00:00,176.29,completed,upi,web,2026-02-16
69892,7443,2025-05-31 00:00:00,141.73,completed,card,crm,2026-02-16
23541,26516,2025-05-02 06:00:00,174.34,completed,card,partner_portal,2026-02-16
19078,36305,2025-11-08 23:00:00,264.22,completed,upi,web,2026-02-16
81963,23266,2025-08-17 03:00:00,202.14,completed,card,partner_portal,2026-02-16
61338,35925,2025-12-17 21:00:00,13.77,completed,bank_transfer,web,2026-02-16
82285,30909,2025-07-24 17:00:00,97.26,completed,card,crm,2026-02-16
95778,23237,2025-11-21 02:00:00,92.56,completed,wallet,web,2026-02-16
77471,32172,2025-08-23 11:00:00,61.8,completed,upi,web,2026-02-16
14873,48342,2025-01-26 12:00:00,179.82,completed,card,web,2026-02-16
6172,7441,2025-10-31 23:00:00,78.61,completed,card,crm,2026-02-16
77424,32596,2026-01-24 00:00:00,57.2,completed,upi,web,2026-02-16
237,10262,2025-06-29 20:00:00,197.44,cancelled,upi,web,2026-02-16
105101,30865,2025-08-28 11:00:00,140.82,pending,card,web,2026-02-16
71828,12803,2025-12-06 21:00:00,110.16,completed,bank_transfer,web,2026-02-16
118401,40698,2025-03-24 09:00:00,82.34,completed,card,partner_portal,2026-02-16
12410,33814,2025-12-19 05:00:00,136.85,pending,bank_transfer,partner_portal,2026-02-16
65653,13268,2025-11-13 01:00:00,344.27,completed,wallet,web,2026-02-16
116862,48066,2025-12-08 12:00:00,132.57,completed,upi,partner_portal,2026-02-16
57276,22300,2025-08-14 04:00:00,28.6,pending,card,web,2026-02-16
51546,48286,2025-12-16 19:00:00,35.05,cancelled,upi,web,2026-02-16
111880,6238,2025-09-22 05:00:00,326.37,completed,bank_transfer,web,2026-02-16
68822,38518,2025-12-05 05:00:00,113.95,completed,upi,web,2026-02-16
38892,32586,2025-08-18 12:00:00,41.36,completed,upi,crm,2026-02-16
27431,44623,2025-09-06 20:00:00,150.11,pending,upi,web,2026-02-16
8560,19921,2025-02-21 13:00:00,82.98,completed,card,web,2026-02-16
28824,23485,2025-04-07 02:00:00,162.52,completed,card,crm,2026-02-16
49843,1415,2025-01-10 21:00:00,221.79,completed,card,web,2026-02-16
15136,11904,2025-06-19 02:00:00,98.29,cancelled,card,partner_portal,2026-02-16
13410,7449,2025-04-06 11:00:00,164.74,pending,upi,partner_portal,2026-02-16
9789,40451,2025-07-23 17:00:00,130.34,completed,card,crm,2026-02-16
93691,33236,2025-08-18 16:00:00,349.91,pending,bank_transfer,web,2026-02-16
36608,26920,2025-06-04 15:00:00,64.71,completed,upi,partner_portal,2026-02-16
81832,30821,2025-07-02 08:00:00,35.71,pending,bank_transfer,crm,2026-02-16
15929,21962,2025-01-06 10:00:00,181.35,completed,card,web,2026-02-16
28721,44338,2026-02-05 07:00:00,140.33,completed,upi,web,2026-02-16
71274,48967,2025-04-30 08:00:00,70.33,completed,wallet,web,2026-02-16
10045,7490,2025-06-22 23:00:00,264.52,completed,card,web,2026-02-16
27847,48650,2025-07-01 22:00:00,69.21,completed,upi,web,2026-02-16
13122,33567,2026-01-16 19:00:00,163.09,pending,upi,partner_portal,2026-02-16
118766,40510,2026-02-02 04:00:00,62.68,completed,card,crm,2026-02-16
55789,7060,2025-01-07 00:00:00,128.68,completed,card,web,2026-02-16
72228,29241,2025-04-16 14:00:00,62.33,completed,upi,crm,2026-02-16
18038,38096,2025-02-17 12:00:00,173.86,completed,upi,web,2026-02-16
75970,21578,2026-01-17 18:00:00,85.49,completed,card,crm,2026-02-16
102545,44527,2025-09-19 21:00:00,72.48,completed,wallet,web,2026-02-16
89411,8891,2025-06-09 11:00:00,277.67,completed,card,crm,2026-02-16
37610,47673,2026-02-02 19:00:00,276.1,completed,upi,partner_portal,2026-02-16
112475,38519,2026-01-24 03:00:00,89.51,completed,card,partner_portal,2026-02-16
27532,28303,2025-11-12 02:00:00,202.77,completed,card,partner_portal,2026-02-16
39300,41220,2025-05-03 14:00:00,178.96,completed,upi,partner_portal,2026-02-16
12306,31180,2025-12-13 20:00:00,121.11,completed,upi,web,2026-02-16
85704,19622,2025-11-16 09:00:00,136.55,completed,card,web,2026-02-16
116174,22660,2025-04-14 19:00:00,170.41,cancelled,wallet,web,2026-02-16
100793,30541,2025-06-08 04:00:00,79.96,cancelled,card,web,2026-02-16
48778,12928,2025-05-16 15:00:00,124.01,completed,card,partner_portal,2026-02-16
47802,1786,2025-04-29 05:00:00,179.92,completed,bank_transfer,web,2026-02-16
12483,41725,2025-10-09 23:00:00,109.33,completed,bank_transfer,partner_portal,2026-02-16
108873,42978,2025-06-08 16:00:00,269.48,pending,upi,crm,2026-02-16
50318,3567,2026-01-21 14:00:00,118.99,pending,upi,partner_portal,2026-02-16
32902,15323,2025-08-09 05:00:00,32.34,completed,card,crm,2026-02-16
112593,10910,2025-09-12 08:00:00,300.37,pending,upi,web,2026-02-16
100872,43862,2025-04-17 16:00:00,165.95,completed,card,web,2026-02-16
119816,22691,2025-11-22 05:00:00,89.4,completed,card,partner_portal,2026-02-16
38586,18273,2025-06-22 23:00:00,172.4,completed,upi,crm,2026-02-16
96182,7097,2025-07-28 20:00:00,168.81,completed,upi,crm,2026-02-16
103567,40012,2025-04-16 07:00:00,177.38,completed,card,web,2026-02-16
10532,28538,2025-12-25 12:00:00,138.18,pending,wallet,crm,2026-02-16
118665,12433,2026-01-11 08:00:00,115.92,pending,card,web,2026-02-16
80431,2350,2026-01-03 13:00:00,297.74,completed,card,web,2026-02-16
23689,29412,2025-12-04 21:00:00,113.35,completed,upi,web,2026-02-16
13391,8313,2025-07-02 21:00:00,137.46,pending,card,web,2026-02-16
107848,47586,2025-09-21 19:00:00,91.45,completed,card,crm,2026-02-16
25767,31832,2025-09-26 14:00:00,137.92,completed,bank_transfer,crm,2026-02-16
99470,17639,2025-07-25 08:00:00,39.26,pending,card,partner_portal,2026-02-16
33605,19393,2025-04-09 16:00:00,103.85,completed,card,crm,2026-02-16
66526,4040,2026-02-13 03:00:00,112.57,completed,bank_transfer,crm,2026-02-16
54601,38913,2025-10-19 17:00:00,208.21,completed,card,web,2026-02-16
84677,26962,2025-09-30 00:00:00,174.88,completed,card,web,2026-02-16
50512,48154,2025-05-06 05:00:00,58.88,completed,upi,partner_portal,2026-02-16
668,31228,2025-07-12 06:00:00,102.15,unknown,bank_transfer,partner_portal,2026-02-16
79726,2226,2025-07-12 05:00:00,156.97,completed,card,partner_portal,2026-02-16
30452,18592,2025-04-17 08:00:00,235.53,completed,card,web,2026-02-16
7162,14376,2025-12-02 17:00:00,171.58,completed,card,web,2026-02-16
60184,44166,2025-10-08 20:00:00,159.18,cancelled,card,web,2026-02-16
29134,38136,2025-05-26 11:00:00,159.19,completed,card,partner_portal,2026-02-16
86316,9016,2026-01-31 11:00:00,46.63,completed,card,crm,2026-02-16
93695,37988,2026-02-07 23:00:00,323.82,completed,card,web,2026-02-16
76878,20184,2025-07-02 02:00:00,99.6,completed,upi,web,2026-02-16
728,28146,2025-01-16 09:00:00,216.06,pending,card,web,2026-02-16
109294,22770,2026-01-28 19:00:00,73.89,completed,bank_transfer,web,2026-02-16
20260,8445,2025-08-17 21:00:00,117.13,completed,card,crm,2026-02-16
7880,11490,2025-11-25 00:00:00,82.92,completed,upi,web,2026-02-16
6130,21917,2025-09-03 04:00:00,237.19,pending,wallet,partner_portal,2026-02-16
34809,28099,2025-07-09 21:00:00,260.37,cancelled,card,partner_portal,2026-02-16
26007,8285,2025-07-09 21:00:00,92.49,completed,bank_transfer,web,2026-02-16
102064,30497,2025-06-28 23:00:00,112.19,completed,bank_transfer,web,2026-02-16
87720,17936,,64.37,pending,wallet,partner_portal,2026-02-16
63008,19663,2025-08-21 17:00:00,136.1,completed,upi,web,2026-02-16
79589,43814,2025-03-27 00:00:00,94.91,completed,card,web,2026-02-16
116086,36850,2025-06-20 00:00:00,142.52,completed,card,web,2026-02-16
64364,21322,2026-02-09 04:00:00,,completed,upi,web,2026-02-16
107358,19702,2025-05-17 12:00:00,118.83,unknown,bank_transfer,crm,2026-02-16
84564,24827,2025-12-15 01:00:00,153.47,completed,wallet,web,2026-02-16
108193,5963,2026-01-25 20:00:00,156.2,pending,card,crm,2026-02-16
51793,47944,2026-01-20 11:00:00,26.43,completed,wallet,partner_portal,2026-02-16
42278,19336,2025-07-18 09:00:00,226.16,pending,card,web,2026-02-16
111248,38201,2025-10-14 01:00:00,169.99,completed,card,web,2026-02-16
53363,12730,2025-11-26 18:00:00,80.93,completed,card,web,2026-02-16
104947,33668,2025-09-05 00:00:00,133.14,completed,card,web,2026-02-16
108522,16576,2025-06-15 05:00:00,57.73,completed,upi,partner_portal,2026-02-16
54021,37955,2025-02-16 00:00:00,93.85,completed,upi,web,2026-02-16
28280,18759,2026-01-16 15:00:00,46.42,pending,upi,crm,2026-02-16
100333,41546,2025-05-08 17:00:00,85.4,completed,upi,web,2026-02-16
86876,42286,2025-06-17 10:00:00,67.14,completed,card,web,2026-02-16
43945,17736,2025-03-06 05:00:00,35.06,completed,upi,crm,2026-02-16
75680,21866,2025-07-30 10:00:00,148.1,pending,card,web,2026-02-16
32191,1845,2025-09-20 17:00:00,760.24,pending,card,partner_portal,2026-02-16
63068,46427,2025-05-30 22:00:00,138.79,cancelled,upi,web,2026-02-16
117805,27763,2025-08-25 09:00:00,86.18,completed,card,web,2026-02-16
74737,3796,2025-06-12 10:00:00,196.47,completed,bank_transfer,partner_portal,2026-02-16
40372,9024,2026-01-11 01:00:00,85.09,pending,bank_transfer,partner_portal,2026-02-16
46491,44855,2025-06-26 05:00:00,352.0,cancelled,wallet,web,2026-02-16
48928,35470,2025-02-10 03:00:00,212.74,completed,card,web,2026-02-16
20846,49425,2025-09-16 10:00:00,126.15,completed,card,partner_portal,2026-02-16
55697,5118,2025-07-03 01:00:00,124.01,pending,bank_transfer,web,2026-02-16
12794,23415,2025-11-14 02:00:00,218.34,completed,wallet,crm,2026-02-16
29781,42547,2025-12-29 01:00:00,56.81,pending,card,crm,2026-02-16
54740,17042,2025-02-25 14:00:00,141.21,pending,bank_transfer,web,2026-02-16
42001,49114,2025-12-28 02:00:00,61.34,completed,upi,web,2026-02-16
106043,19661,2025-08-08 05:00:00,124.53,completed,wallet,crm,2026-02-16
113825,8547,2026-01-17 07:00:00,416.92,completed,bank_transfer,partner_portal,2026-02-16
27166,24160,2025-01-16 15:00:00,84.14,completed,card,crm,2026-02-16
4162,45545,2025-07-22 07:00:00,164.64,completed,upi,web,2026-02-16
64303,22703,2025-09-20 05:00:00,40.48,completed,wallet,partner_portal,2026-02-16
46318,35830,2025-11-29 17:00:00,134.01,completed,upi,web,2026-02-16
73689,22561,2025-02-06 15:00:00,62.37,cancelled,upi,web,2026-02-16
55344,2744,2026-01-27 11:00:00,221.84,completed,bank_transfer,crm,2026-02-16
38208,45095,2025-07-13 20:00:00,53.28,completed,card,web,2026-02-16
29523,8615,2025-08-02 08:00:00,226.09,completed,upi,web,2026-02-16
107832,46649,2025-03-13 17:00:00,130.39,cancelled,card,web,2026-02-16
60638,34781,2025-07-14 03:00:00,158.01,cancelled,bank_transfer,crm,2026-02-16
65568,20580,2025-04-01 18:00:00,145.74,completed,wallet,crm,2026-02-16
56493,8301,2025-07-23 08:00:00,123.12,pending,card,crm,2026-02-16
107027,22472,2025-01-08 03:00:00,91.64,completed,card,crm,2026-02-16
51624,17967,2025-02-02 23:00:00,140.37,completed,card,partner_portal,2026-02-16
100135,26444,2025-03-31 19:00:00,285.03,completed,upi,crm,2026-02-16
27039,41374,2025-08-22 22:00:00,223.38,completed,card,web,2026-02-16
6258,41181,2025-04-18 03:00:00,62.29,completed,card,partner_portal,2026-02-16
97171,29609,2025-11-26 23:00:00,79.46,completed,card,crm,2026-02-16
40483,9209,2025-03-12 19:00:00,,completed,card,crm,2026-02-16
17766,30904,2025-08-11 20:00:00,36.2,pending,upi,partner_portal,2026-02-16
14760,22984,2025-06-03 06:00:00,202.66,completed,card,web,2026-02-16
15672,12015,2025-10-16 09:00:00,69.46,completed,card,web,2026-02-16
26887,24886,2025-05-06 18:00:00,164.87,completed,card,web,2026-02-16
95440,38376,2025-12-30 08:00:00,44.55,completed,upi,web,2026-02-16
70657,2156,2025-06-29 13:00:00,84.77,pending,card,web,2026-02-16
20745,30670,2025-06-22 02:00:00,163.33,completed,bank_transfer,crm,2026-02-16
55386,42425,2025-11-09 09:00:00,297.66,completed,card,web,2026-02-16
33549,12506,2025-10-23 04:00:00,58.43,completed,bank_transfer,web,2026-02-16
7106,26896,2025-11-30 03:00:00,48.43,completed,card,crm,2026-02-16
9709,45226,2025-03-24 21:00:00,231.53,pending,card,web,2026-02-16
89545,23259,2025-04-13 15:00:00,250.0,completed,card,web,2026-02-16
33484,28754,2026-01-17 02:00:00,300.81,completed,card,web,2026-02-16
113071,35270,2025-10-08 08:00:00,175.07,completed,upi,crm,2026-02-16
75104,3712,2025-09-08 03:00:00,124.21,completed,wallet,web,2026-02-16
83602,30173,2025-04-24 01:00:00,221.07,pending,upi,partner_portal,2026-02-16
15796,10180,2025-08-06 19:00:00,169.62,pending,bank_transfer,crm,2026-02-16
17119,22690,2026-01-16 06:00:00,94.0,completed,bank_transfer,web,2026-02-16
80293,28465,2025-06-27 14:00:00,70.7,cancelled,card,web,2026-02-16
46342,40786,2025-03-05 11:00:00,268.19,completed,bank_transfer,web,2026-02-16
87050,48185,2026-01-04 05:00:00,214.06,cancelled,card,crm,2026-02-16
80402,46021,2025-04-26 13:00:00,237.85,completed,card,web,2026-02-16
68438,4928,2025-07-24 22:00:00,276.06,cancelled,bank_transfer,crm,2026-02-16
12478,7780,2025-04-11 03:00:00,569.25,completed,card,crm,2026-02-16
31966,5832,2025-08-19 01:00:00,179.08,pending,wallet,web,2026-02-16
70544,7019,2026-02-02 01:00:00,142.42,completed,upi,web,2026-02-16
86688,7874,2025-03-28 20:00:00,357.7,completed,bank_transfer,web,2026-02-16
115748,4528,2025-08-29 08:00:00,132.81,cancelled,card,web,2026-02-16
61145,10593,2026-01-16 23:00:00,72.03,completed,card,web,2026-02-16
7481,4698,2025-03-18 10:00:00,122.75,completed,card,crm,2026-02-16
116901,15846,2026-01-11 09:00:00,180.83,completed,bank_transfer,crm,2026-02-16
52878,46374,2025-05-12 13:00:00,139.5,completed,wallet,partner_portal,2026-02-16
26410,49274,,185.26,completed,card,crm,2026-02-16
44868,8039,2025-01-19 07:00:00,63.23,completed,card,web,2026-02-16
112049,13825,2025-04-23 12:00:00,103.13,completed,card,web,2026-02-16
22893,12223,2025-10-19 18:00:00,191.97,completed,card,partner_portal,2026-02-16
33486,14522,2025-01-25 15:00:00,107.91,unknown,upi,crm,2026-02-16
87717,13037,2025-06-27 21:00:00,64.01,unknown,wallet,web,2026-02-16
84872,3223,2025-03-03 17:00:00,133.11,completed,card,web,2026-02-16
13447,12197,2025-01-04 06:00:00,107.03,cancelled,card,web,2026-02-16
50738,10700,2025-10-01 10:00:00,90.49,completed,upi,web,2026-02-16
112160,46714,2025-10-09 03:00:00,185.26,completed,bank_transfer,crm,2026-02-16
47064,44222,2025-10-02 14:00:00,218.14,unknown,card,web,2026-02-16
61838,20439,2025-08-28 22:00:00,110.16,completed,card,web,2026-02-16
1672,20565,2025-01-24 08:00:00,101.01,completed,card,web,2026-02-16
52740,26644,2025-08-30 07:00:00,103.2,unknown,card,web,2026-02-16
81154,40126,2025-12-17 17:00:00,194.04,completed,upi,web,2026-02-16
25416,33255,2026-01-29 22:00:00,37.11,completed,bank_transfer,web,2026-02-16
116923,20669,2025-11-29 12:00:00,58.04,completed,wallet,web,2026-02-16
97731,42732,2025-07-25 12:00:00,52.75,cancelled,card,crm,2026-02-16
97874,30151,2025-10-13 08:00:00,56.08,completed,wallet,web,2026-02-16
20004,23682,2025-04-20 20:00:00,64.08,pending,card,partner_portal,2026-02-16
63180,17101,2025-11-28 16:00:00,44.13,completed,bank_transfer,web,2026-02-16
79077,12717,2025-08-03 01:00:00,164.44,completed,bank_transfer,web,2026-02-16
74861,5486,2026-01-28 17:00:00,126.78,completed,upi,web,2026-02-16
44858,41426,2025-02-05 13:00:00,122.64,pending,card,web,2026-02-16
28315,16936,2025-12-07 08:00:00,275.6,completed,card,crm,2026-02-16
88140,28014,2025-12-03 07:00:00,,completed,bank_transfer,web,2026-02-16
10870,6811,2025-06-29 22:00:00,61.02,pending,upi,web,2026-02-16
54263,20701,2025-02-17 14:00:00,158.23,pending,card,web,2026-02-16
67980,25994,2025-05-24 08:00:00,113.67,completed,card,web,2026-02-16
85990,9601,2025-10-12 10:00:00,159.66,completed,card,web,2026-02-16
88111,40503,2025-02-04 04:00:00,72.37,completed,card,web,2026-02-16
45118,34738,2025-02-26 00:00:00,254.4,completed,card,web,2026-02-16
77096,13703,2025-03-10 08:00:00,151.88,completed,wallet,crm,2026-02-16
17008,36362,2025-07-04 04:00:00,189.57,completed,upi,crm,2026-02-16
76929,4585,2025-09-09 08:00:00,65.01,completed,card,web,2026-02-16
52826,42495,2026-02-06 04:00:00,200.23,pending,upi,web,2026-02-16
85845,32479,2025-09-25 02:00:00,207.0,completed,wallet,web,2026-02-16
3522,40171,2025-09-01 08:00:00,128.66,completed,wallet,partner_portal,2026-02-16
50132,7489,2025-10-21 18:00:00,158.3,completed,card,partner_portal,2026-02-16
39702,16559,2026-02-04 02:00:00,204.65,cancelled,bank_transfer,partner_portal,2026-02-16
82085,15157,2025-02-10 13:00:00,92.03,completed,card,web,2026-02-16
57827,16242,2025-06-20 10:00:00,213.26,completed,wallet,web,2026-02-16
116335,16867,2025-02-14 07:00:00,156.79,completed,upi,web,2026-02-16
108034,16334,2025-07-15 22:00:00,116.04,pending,bank_transfer,crm,2026-02-16
93201,27431,2025-10-21 12:00:00,257.09,unknown,card,web,2026-02-16
20976,25359,2025-04-29 22:00:00,73.36,completed,bank_transfer,web,2026-02-16
64750,1741,2026-01-24 13:00:00,99.31,completed,upi,web,2026-02-16
86100,32566,2025-04-22 02:00:00,178.64,completed,card,web,2026-02-16
76831,49661,2026-02-13 07:00:00,108.8,completed,card,web,2026-02-16
87988,49758,2025-05-10 16:00:00,171.01,pending,bank_transfer,web,2026-02-16
19102,9001,2025-12-05 17:00:00,89.16,completed,card,web,2026-02-16
10920,8972,2025-10-02 08:00:00,130.93,completed,upi,crm,2026-02-16
33598,34112,2026-02-03 16:00:00,24.12,completed,card,web,2026-02-16
80328,21425,2025-11-13 14:00:00,322.19,completed,upi,web,2026-02-16
81844,27505,2025-10-17 01:00:00,130.38,completed,bank_transfer,crm,2026-02-16
72511,10212,2025-03-19 15:00:00,82.25,completed,upi,web,2026-02-16
42992,30438,2025-12-18 03:00:00,91.27,completed,card,crm,2026-02-16
101806,40479,2025-09-25 00:00:00,89.46,completed,upi,crm,2026-02-16
76749,10567,2025-10-24 00:00:00,101.59,completed,card,web,2026-02-16
85131,33120,2025-04-30 18:00:00,33.02,completed,upi,partner_portal,2026-02-16
90843,45594,2025-08-13 00:00:00,28.68,completed,upi,partner_portal,2026-02-16
82984,16004,2025-05-17 09:00:00,109.37,completed,card,partner_portal,2026-02-16
31059,36840,2025-11-25 13:00:00,63.96,completed,bank_transfer,web,2026-02-16
46164,42808,2025-09-06 19:00:00,140.66,completed,upi,crm,2026-02-16
2993,30699,2025-02-22 15:00:00,302.75,completed,card,web,2026-02-16
50363,23982,2025-05-06 11:00:00,86.15,completed,card,crm,2026-02-16
101083,6476,2025-11-25 05:00:00,83.81,cancelled,card,crm,2026-02-16
81147,21102,2025-02-24 15:00:00,56.93,cancelled,card,web,2026-02-16
110478,18143,2025-12-03 14:00:00,182.52,pending,card,web,2026-02-16
89530,15181,2025-03-13 16:00:00,134.4,completed,upi,web,2026-02-16
116626,13862,2025-12-20 15:00:00,110.84,completed,upi,web,2026-02-16
110713,37554,2025-02-04 15:00:00,51.45,cancelled,bank_transfer,web,2026-02-16
20254,45245,2025-03-07 13:00:00,25.86,completed,bank_transfer,crm,2026-02-16
74297,35028,2025-02-04 04:00:00,136.5,completed,bank_transfer,web,2026-02-16
88374,34725,2025-08-08 05:00:00,41.18,completed,wallet,web,2026-02-16
30478,41120,2025-04-05 21:00:00,160.61,cancelled,upi,web,2026-02-16
83265,47602,2025-04-22 04:00:00,125.03,completed,upi,web,2026-02-16
41779,24043,2025-06-19 02:00:00,88.69,pending,card,web,2026-02-16
22131,28451,2025-04-30 23:00:00,,completed,upi,web,2026-02-16
66860,38886,2025-10-14 09:00:00,227.95,completed,card,partner_portal,2026-02-16
82103,22319,2025-12-06 23:00:00,342.39,completed,card,crm,2026-02-16
80529,18619,2025-01-26 03:00:00,201.33,cancelled,bank_transfer,partner_portal,2026-02-16
46146,33572,2025-05-22 17:00:00,256.01,completed,upi,web,2026-02-16
74157,37856,2025-04-28 11:00:00,74.93,completed,card,crm,2026-02-16
27518,8443,2025-09-18 07:00:00,189.82,completed,upi,web,2026-02-16
17292,12068,2025-05-02 10:00:00,129.85,completed,card,web,2026-02-16
78342,7493,2025-04-24 09:00:00,183.89,completed,wallet,web,2026-02-16
12031,29638,2025-05-27 16:00:00,102.25,pending,bank_transfer,web,2026-02-16
56163,14912,2025-01-05 16:00:00,33.91,pending,bank_transfer,web,2026-02-16
96552,9762,2025-03-24 15:00:00,78.63,unknown,upi,web,2026-02-16
77435,21910,2025-01-13 07:00:00,263.17,pending,bank_transfer,crm,2026-02-16
555,17137,2025-09-17 15:00:00,123.61,completed,wallet,crm,2026-02-16
118833,43517,2025-09-18 10:00:00,109.66,cancelled,card,partner_portal,2026-02-16
3928,45894,2025-01-24 00:00:00,219.17,completed,bank_transfer,web,2026-02-16
16293,44648,2025-11-10 12:00:00,147.35,completed,wallet,web,2026-02-16
2189,40783,2025-09-27 16:00:00,144.62,completed,upi,web,2026-02-16
65335,32966,2025-01-02 06:00:00,136.89,completed,upi,web,2026-02-16
98545,25580,2025-12-02 02:00:00,122.3,pending,card,partner_portal,2026-02-16
12514,28145,2025-08-07 03:00:00,85.93,completed,bank_transfer,web,2026-02-16
108845,20825,2025-02-19 10:00:00,139.44,completed,wallet,web,2026-02-16
28605,43376,2025-06-13 15:00:00,258.85,completed,card,web,2026-02-16
30470,14426,2025-08-13 21:00:00,53.42,completed,card,web,2026-02-16
4386,43481,2026-01-28 04:00:00,113.84,completed,upi,crm,2026-02-16
493,21368,2025-07-14 00:00:00,177.55,completed,bank_transfer,web,2026-02-16
73850,39435,2025-07-05 16:00:00,54.87,completed,card,web,2026-02-16
18654,43791,2025-06-13 20:00:00,175.08,pending,upi,partner_portal,2026-02-16
90667,46546,2025-06-21 04:00:00,148.93,completed,bank_transfer,crm,2026-02-16
30623,48947,2025-05-19 07:00:00,57.82,completed,upi,crm,2026-02-16
99499,26858,2026-02-06 19:00:00,379.26,completed,card,partner_portal,2026-02-16
99941,23980,2025-05-29 16:00:00,87.52,completed,wallet,web,2026-02-16
11281,41925,2025-02-21 20:00:00,209.34,pending,wallet,partner_portal,2026-02-16
35966,38578,2026-01-06 16:00:00,133.49,completed,upi,crm,2026-02-16
111358,2144,2026-02-10 08:00:00,180.36,completed,upi,crm,2026-02-16
72976,3852,2025-07-23 23:00:00,129.15,cancelled,card,web,2026-02-16
58700,13745,2025-02-15 04:00:00,121.28,completed,wallet,web,2026-02-16
17927,28566,2025-10-26 19:00:00,185.42,completed,card,web,2026-02-16
89797,40639,2025-10-04 22:00:00,194.38,completed,upi,web,2026-02-16
48751,11650,2025-01-02 15:00:00,94.99,completed,card,web,2026-02-16
63579,20463,2025-09-26 14:00:00,232.42,completed,card,web,2026-02-16
81058,13164,2026-01-16 11:00:00,189.23,completed,card,web,2026-02-16
10046,34607,2026-01-29 05:00:00,376.13,completed,card,crm,2026-02-16
116366,15081,2025-08-31 09:00:00,259.07,completed,upi,web,2026-02-16
85394,38043,2025-06-08 05:00:00,167.35,completed,card,crm,2026-02-16
74235,44461,2025-11-15 08:00:00,180.8,completed,card,web,2026-02-16
101832,2585,2025-07-11 21:00:00,182.93,completed,upi,web,2026-02-16
101574,12047,2025-12-09 05:00:00,40.19,completed,card,web,2026-02-16
13100,14057,2025-09-19 01:00:00,81.2,completed,wallet,web,2026-02-16
103057,39918,2025-03-08 09:00:00,88.38,unknown,upi,crm,2026-02-16
104716,19528,2025-11-28 09:00:00,314.57,completed,card,crm,2026-02-16
31411,19104,2025-03-10 20:00:00,267.74,pending,bank_transfer,partner_portal,2026-02-16
33048,30228,2026-02-02 10:00:00,243.56,completed,upi,web,2026-02-16
92119,2800,2026-01-21 17:00:00,212.71,completed,card,web,2026-02-16
105158,20424,2026-01-21 16:00:00,150.52,completed,card,web,2026-02-16
102199,9441,2025-06-21 12:00:00,114.8,completed,upi,partner_portal,2026-02-16
115645,23388,2025-06-02 22:00:00,148.76,completed,card,web,2026-02-16
94808,33326,2025-09-26 10:00:00,104.96,completed,card,web,2026-02-16
